,result,goldat15,opp_goldat15,golddiffat15,winning_lane
110597,1,5672.0,4745.0,927.0,1
110604,0,5660.0,5416.0,244.0,1
110609,1,5416.0,5660.0,-244.0,0
110616,0,5000.0,6953.0,-1953.0,0
110621,1,6953.0,5000.0,1953.0,1
110628,0,5038.0,4818.0,220.0,1
110633,1,4818.0,5038.0,-220.0,0
110640,1,5263.0,4717.0,546.0,1
110645,0,4717.0,5263.0,-546.0,0
110652,0,5083.0,4144.0,939.0,1
110657,1,4144.0,5083.0,-939.0,0
110664,0,5562.0,4390.0,1172.0,1
110669,1,4390.0,5562.0,-1172.0,0
110676,0,5667.0,4917.0,750.0,1
110681,1,4917.0,5667.0,-750.0,0
110688,0,7416.0,4298.0,3118.0,1
110693,1,4298.0,7416.0,-3118.0,0
110700,1,4827.0,5949.0,-1122.0,0
110705,0,5949.0,4827.0,1122.0,1
110712,1,4501.0,6011.0,-1510.0,0
110717,0,6011.0,4501.0,1510.0,1
110724,0,6243.0,5439.0,804.0,1
110729,1,5439.0,6243.0,-804.0,0
110736,0,5035.0,5185.0,-150.0,0
110741,1,5185.0,5035.0,150.0,1
110748,1,5506.0,5098.0,408.0,1
110753,0,5098.0,5506.0,-408.0,0
110760,1,4728.0,6163.0,-1435.0,0
110765,0,6163.0,4728.0,1435.0,1
110772,1,4715.0,5183.0,-468.0,0
110777,0,5183.0,4715.0,468.0,1
110796,0,4811.0,4975.0,-164.0,0
110801,1,4975.0,4811.0,164.0,1
110808,1,5099.0,5638.0,-539.0,0
110813,0,5638.0,5099.0,539.0,1
110832,0,4842.0,5388.0,-546.0,0
110837,1,5388.0,4842.0,546.0,1
110844,0,4986.0,6091.0,-1105.0,0
110849,1,6091.0,4986.0,1105.0,1
110868,1,6600.0,5221.0,1379.0,1
110873,0,5221.0,6600.0,-1379.0,0
110892,1,5161.0,5036.0,125.0,1
110897,0,5036.0,5161.0,-125.0,0
110916,0,5403.0,5230.0,173.0,1
110921,1,5230.0,5403.0,-173.0,0
110928,1,5606.0,4129.0,1477.0,1
110933,0,4129.0,5606.0,-1477.0,0
110940,1,5590.0,5606.0,-16.0,0
110945,0,5606.0,5590.0,16.0,1
110952,1,7258.0,4208.0,3050.0,1
110957,0,4208.0,7258.0,-3050.0,0
110964,1,4853.0,5066.0,-213.0,0
110969,0,5066.0,4853.0,213.0,1
110976,1,4813.0,7122.0,-2309.0,0
110981,0,7122.0,4813.0,2309.0,1
110988,0,6078.0,4664.0,1414.0,1
110993,1,4664.0,6078.0,-1414.0,0
111000,1,6046.0,4964.0,1082.0,1
111005,0,4964.0,6046.0,-1082.0,0
111012,0,5309.0,5853.0,-544.0,0
111017,1,5853.0,5309.0,544.0,1
111024,1,5016.0,5398.0,-382.0,0
111029,0,5398.0,5016.0,382.0,1
111036,0,5293.0,5490.0,-197.0,0
111041,1,5490.0,5293.0,197.0,1
111048,0,4908.0,5581.0,-673.0,0
111053,1,5581.0,4908.0,673.0,1
111060,1,4858.0,4908.0,-50.0,0
111065,0,4908.0,4858.0,50.0,1
111072,1,6074.0,5073.0,1001.0,1
111077,0,5073.0,6074.0,-1001.0,0
111084,0,4575.0,6048.0,-1473.0,0
111089,1,6048.0,4575.0,1473.0,1
111096,1,4950.0,5679.0,-729.0,0
111101,0,5679.0,4950.0,729.0,1
111108,0,5396.0,3759.0,1637.0,1
111113,1,3759.0,5396.0,-1637.0,0
111120,1,6129.0,5001.0,1128.0,1
111125,0,5001.0,6129.0,-1128.0,0
111135,0,4446.0,5983.0,-1537.0,0
111138,1,5983.0,4446.0,1537.0,1
111144,0,4661.0,5053.0,-392.0,0
111149,1,5053.0,4661.0,392.0,1
111156,1,5651.0,5502.0,149.0,1
111161,0,5502.0,5651.0,-149.0,0
111168,1,5484.0,4615.0,869.0,1
111173,0,4615.0,5484.0,-869.0,0
111180,1,6403.0,4460.0,1943.0,1
111185,0,4460.0,6403.0,-1943.0,0
111192,1,7304.0,3635.0,3669.0,1
111197,0,3635.0,7304.0,-3669.0,0
111204,0,5722.0,4625.0,1097.0,1
111209,1,4625.0,5722.0,-1097.0,0
111216,0,4676.0,5422.0,-746.0,0
111221,1,5422.0,4676.0,746.0,1
111228,1,4612.0,6134.0,-1522.0,0
111233,0,6134.0,4612.0,1522.0,1
111240,0,5371.0,4272.0,1099.0,1
111245,1,4272.0,5371.0,-1099.0,0
111252,1,5466.0,5473.0,-7.0,0
111257,0,5473.0,5466.0,7.0,1
111264,0,5604.0,4779.0,825.0,1
111269,1,4779.0,5604.0,-825.0,0
111276,1,5437.0,4644.0,793.0,1
111281,0,4644.0,5437.0,-793.0,0
111288,0,5038.0,5247.0,-209.0,0
111293,1,5247.0,5038.0,209.0,1
111300,1,6908.0,5329.0,1579.0,1
111305,0,5329.0,6908.0,-1579.0,0
111312,1,5807.0,4542.0,1265.0,1
111317,0,4542.0,5807.0,-1265.0,0
111324,1,4784.0,4848.0,-64.0,0
111329,0,4848.0,4784.0,64.0,1
111336,0,5064.0,4771.0,293.0,1
111341,1,4771.0,5064.0,-293.0,0
111348,1,4643.0,5022.0,-379.0,0
111353,0,5022.0,4643.0,379.0,1
111360,0,4444.0,5561.0,-1117.0,0
111365,1,5561.0,4444.0,1117.0,1
111372,1,5517.0,5566.0,-49.0,0
111377,0,5566.0,5517.0,49.0,1
111384,0,4446.0,5909.0,-1463.0,0
111389,1,5909.0,4446.0,1463.0,1
111396,0,4895.0,6165.0,-1270.0,0
111401,1,6165.0,4895.0,1270.0,1
111408,0,4977.0,5691.0,-714.0,0
111413,1,5691.0,4977.0,714.0,1
111420,0,4765.0,4288.0,477.0,1
111425,1,4288.0,4765.0,-477.0,0
111432,0,5845.0,6025.0,-180.0,0
111437,1,6025.0,5845.0,180.0,1
111444,0,6589.0,5041.0,1548.0,1
111449,1,5041.0,6589.0,-1548.0,0
111456,0,4473.0,5725.0,-1252.0,0
111461,1,5725.0,4473.0,1252.0,1
111468,1,4909.0,5650.0,-741.0,0
111473,0,5650.0,4909.0,741.0,1
111480,1,5814.0,4492.0,1322.0,1
111485,0,4492.0,5814.0,-1322.0,0
111540,0,5065.0,5268.0,-203.0,0
111545,1,5268.0,5065.0,203.0,1
111552,0,5422.0,4841.0,581.0,1
111557,1,4841.0,5422.0,-581.0,0
111588,1,5271.0,5360.0,-89.0,0
111593,0,5360.0,5271.0,89.0,1
111600,1,4454.0,6463.0,-2009.0,0
111605,0,6463.0,4454.0,2009.0,1
111648,1,5350.0,4532.0,818.0,1
111653,0,4532.0,5350.0,-818.0,0
111660,0,4651.0,4335.0,316.0,1
111665,1,4335.0,4651.0,-316.0,0
111672,0,4408.0,5904.0,-1496.0,0
111677,1,5904.0,4408.0,1496.0,1
111720,1,5841.0,5377.0,464.0,1
111725,0,5377.0,5841.0,-464.0,0
111732,0,5216.0,5854.0,-638.0,0
111737,1,5854.0,5216.0,638.0,1
111744,0,5115.0,5284.0,-169.0,0
111749,1,5284.0,5115.0,169.0,1
111780,1,5578.0,6680.0,-1102.0,0
111785,0,6680.0,5578.0,1102.0,1
111804,0,4667.0,6431.0,-1764.0,0
111809,1,6431.0,4667.0,1764.0,1
111828,0,4569.0,6647.0,-2078.0,0
111833,1,6647.0,4569.0,2078.0,1
111864,1,6016.0,5247.0,769.0,1
111869,0,5247.0,6016.0,-769.0,0
111888,0,4729.0,5361.0,-632.0,0
111893,1,5361.0,4729.0,632.0,1
111900,0,4355.0,5490.0,-1135.0,0
111905,1,5490.0,4355.0,1135.0,1
111912,1,4700.0,5039.0,-339.0,0
111917,0,5039.0,4700.0,339.0,1
111924,1,5211.0,4768.0,443.0,1
111929,0,4768.0,5211.0,-443.0,0
111936,0,4949.0,6380.0,-1431.0,0
111941,1,6380.0,4949.0,1431.0,1
111948,1,6700.0,4355.0,2345.0,1
111953,0,4355.0,6700.0,-2345.0,0
111960,1,4944.0,4590.0,354.0,1
111965,0,4590.0,4944.0,-354.0,0
111972,0,4748.0,5256.0,-508.0,0
111977,1,5256.0,4748.0,508.0,1
111984,1,5268.0,5218.0,50.0,1
111989,0,5218.0,5268.0,-50.0,0
111996,1,6280.0,5020.0,1260.0,1
112001,0,5020.0,6280.0,-1260.0,0
112008,1,4827.0,5230.0,-403.0,0
112013,0,5230.0,4827.0,403.0,1
112020,1,5396.0,5497.0,-101.0,0
112025,0,5497.0,5396.0,101.0,1
112032,0,4347.0,5347.0,-1000.0,0
112037,1,5347.0,4347.0,1000.0,1
112044,0,4629.0,6122.0,-1493.0,0
112049,1,6122.0,4629.0,1493.0,1
112056,0,5570.0,5039.0,531.0,1
112061,1,5039.0,5570.0,-531.0,0
112068,0,4144.0,5882.0,-1738.0,0
112073,1,5882.0,4144.0,1738.0,1
112080,1,5465.0,5067.0,398.0,1
112085,0,5067.0,5465.0,-398.0,0
112092,1,5726.0,4091.0,1635.0,1
112097,0,4091.0,5726.0,-1635.0,0
112104,0,5760.0,5069.0,691.0,1
112109,1,5069.0,5760.0,-691.0,0
112116,0,6021.0,4903.0,1118.0,1
112121,1,4903.0,6021.0,-1118.0,0
112128,0,5582.0,5293.0,289.0,1
112133,1,5293.0,5582.0,-289.0,0
112140,0,4991.0,4803.0,188.0,1
112145,1,4803.0,4991.0,-188.0,0
112152,1,5194.0,4509.0,685.0,1
112157,0,4509.0,5194.0,-685.0,0
112164,0,4883.0,5583.0,-700.0,0
112169,1,5583.0,4883.0,700.0,1
112176,0,5493.0,4659.0,834.0,1
112181,1,4659.0,5493.0,-834.0,0
112188,0,5308.0,5292.0,16.0,1
112193,1,5292.0,5308.0,-16.0,0
112200,0,5734.0,4909.0,825.0,1
112205,1,4909.0,5734.0,-825.0,0
112212,1,4411.0,5241.0,-830.0,0
112217,0,5241.0,4411.0,830.0,1
112224,0,4600.0,7176.0,-2576.0,0
112229,1,7176.0,4600.0,2576.0,1
112236,0,4891.0,6553.0,-1662.0,0
112241,1,6553.0,4891.0,1662.0,1
112248,0,5194.0,6044.0,-850.0,0
112253,1,6044.0,5194.0,850.0,1
112260,1,5261.0,4865.0,396.0,1
112265,0,4865.0,5261.0,-396.0,0
112272,1,5118.0,5147.0,-29.0,0
112277,0,5147.0,5118.0,29.0,1
112284,1,7345.0,4170.0,3175.0,1
112289,0,4170.0,7345.0,-3175.0,0
112296,1,5186.0,5531.0,-345.0,0
112301,0,5531.0,5186.0,345.0,1
112308,0,4883.0,5024.0,-141.0,0
112313,1,5024.0,4883.0,141.0,1
112320,0,5880.0,5484.0,396.0,1
112325,1,5484.0,5880.0,-396.0,0
112332,1,5667.0,5296.0,371.0,1
112337,0,5296.0,5667.0,-371.0,0
112344,1,4991.0,4577.0,414.0,1
112349,0,4577.0,4991.0,-414.0,0
112356,0,6061.0,4483.0,1578.0,1
112361,1,4483.0,6061.0,-1578.0,0
112368,0,4565.0,6161.0,-1596.0,0
112373,1,6161.0,4565.0,1596.0,1
112380,1,5693.0,5059.0,634.0,1
112385,0,5059.0,5693.0,-634.0,0
112392,1,5412.0,4651.0,761.0,1
112397,0,4651.0,5412.0,-761.0,0
112404,1,5528.0,4222.0,1306.0,1
112409,0,4222.0,5528.0,-1306.0,0
112416,0,4867.0,5535.0,-668.0,0
112421,1,5535.0,4867.0,668.0,1
112428,0,4782.0,4857.0,-75.0,0
112433,1,4857.0,4782.0,75.0,1
112440,1,6128.0,4873.0,1255.0,1
112445,0,4873.0,6128.0,-1255.0,0
112452,0,4974.0,5042.0,-68.0,0
112457,1,5042.0,4974.0,68.0,1
112464,1,4773.0,5437.0,-664.0,0
112469,0,5437.0,4773.0,664.0,1
112476,0,5795.0,5705.0,90.0,1
112481,1,5705.0,5795.0,-90.0,0
112488,1,4562.0,5399.0,-837.0,0
112493,0,5399.0,4562.0,837.0,1
112500,1,6705.0,6114.0,591.0,1
112505,0,6114.0,6705.0,-591.0,0
112536,1,6732.0,4785.0,1947.0,1
112541,0,4785.0,6732.0,-1947.0,0
112596,0,5505.0,6146.0,-641.0,0
112601,1,6146.0,5505.0,641.0,1
112608,0,5658.0,4884.0,774.0,1
112613,1,4884.0,5658.0,-774.0,0
112620,0,5317.0,5295.0,22.0,1
112625,1,5295.0,5317.0,-22.0,0
112668,0,5165.0,5554.0,-389.0,0
112673,1,5554.0,5165.0,389.0,1
112680,0,4864.0,5857.0,-993.0,0
112685,1,5857.0,4864.0,993.0,1
112692,0,5631.0,4800.0,831.0,1
112697,1,4800.0,5631.0,-831.0,0
112704,1,5796.0,4148.0,1648.0,1
112709,0,4148.0,5796.0,-1648.0,0
112728,0,4866.0,5110.0,-244.0,0
112733,1,5110.0,4866.0,244.0,1
112752,0,6131.0,5010.0,1121.0,1
112757,1,5010.0,6131.0,-1121.0,0
112764,0,6277.0,4810.0,1467.0,1
112769,1,4810.0,6277.0,-1467.0,0
112776,0,4855.0,6106.0,-1251.0,0
112781,1,6106.0,4855.0,1251.0,1
112812,1,5238.0,4925.0,313.0,1
112817,0,4925.0,5238.0,-313.0,0
112824,0,5500.0,5075.0,425.0,1
112829,1,5075.0,5500.0,-425.0,0
112848,1,6024.0,5680.0,344.0,1
112853,0,5680.0,6024.0,-344.0,0
112860,0,5812.0,5058.0,754.0,1
112865,1,5058.0,5812.0,-754.0,0
112872,0,5311.0,5796.0,-485.0,0
112877,1,5796.0,5311.0,485.0,1
112884,0,4909.0,6013.0,-1104.0,0
112889,1,6013.0,4909.0,1104.0,1
112896,0,5210.0,5346.0,-136.0,0
112901,1,5346.0,5210.0,136.0,1
112908,1,5613.0,4514.0,1099.0,1
112913,0,4514.0,5613.0,-1099.0,0
112920,1,4293.0,6064.0,-1771.0,0
112925,0,6064.0,4293.0,1771.0,1
112932,0,5130.0,5339.0,-209.0,0
112937,1,5339.0,5130.0,209.0,1
112944,1,5104.0,5269.0,-165.0,0
112949,0,5269.0,5104.0,165.0,1
112956,0,4797.0,5730.0,-933.0,0
112961,1,5730.0,4797.0,933.0,1
112968,0,4888.0,5604.0,-716.0,0
112973,1,5604.0,4888.0,716.0,1
112980,1,5607.0,5064.0,543.0,1
112985,0,5064.0,5607.0,-543.0,0
112992,1,5185.0,5102.0,83.0,1
112997,0,5102.0,5185.0,-83.0,0
113004,0,4701.0,4584.0,117.0,1
113009,1,4584.0,4701.0,-117.0,0
113016,1,6445.0,4666.0,1779.0,1
113021,0,4666.0,6445.0,-1779.0,0
113028,0,5416.0,4853.0,563.0,1
113033,1,4853.0,5416.0,-563.0,0
113040,1,5046.0,5733.0,-687.0,0
113045,0,5733.0,5046.0,687.0,1
113052,1,5959.0,5885.0,74.0,1
113057,0,5885.0,5959.0,-74.0,0
113064,0,5174.0,5997.0,-823.0,0
113069,1,5997.0,5174.0,823.0,1
113076,1,5166.0,4725.0,441.0,1
113081,0,4725.0,5166.0,-441.0,0
113088,1,5380.0,5138.0,242.0,1
113093,0,5138.0,5380.0,-242.0,0
113100,0,5143.0,4876.0,267.0,1
113105,1,4876.0,5143.0,-267.0,0
113112,0,4519.0,5285.0,-766.0,0
113117,1,5285.0,4519.0,766.0,1
113124,1,5724.0,4976.0,748.0,1
113129,0,4976.0,5724.0,-748.0,0
113136,1,4822.0,5191.0,-369.0,0
113141,0,5191.0,4822.0,369.0,1
113148,0,4525.0,5070.0,-545.0,0
113153,1,5070.0,4525.0,545.0,1
113160,1,5045.0,4474.0,571.0,1
113165,0,4474.0,5045.0,-571.0,0
113172,1,7572.0,5295.0,2277.0,1
113177,0,5295.0,7572.0,-2277.0,0
113184,0,4485.0,6785.0,-2300.0,0
113189,1,6785.0,4485.0,2300.0,1
113196,0,5643.0,4928.0,715.0,1
113201,1,4928.0,5643.0,-715.0,0
113208,1,4939.0,5654.0,-715.0,0
113213,0,5654.0,4939.0,715.0,1
113220,1,5531.0,4305.0,1226.0,1
113225,0,4305.0,5531.0,-1226.0,0
113256,0,5755.0,5163.0,592.0,1
113261,1,5163.0,5755.0,-592.0,0
113316,1,5210.0,4642.0,568.0,1
113321,0,4642.0,5210.0,-568.0,0
113328,1,5978.0,5198.0,780.0,1
113333,0,5198.0,5978.0,-780.0,0
113376,1,4845.0,6826.0,-1981.0,0
113381,0,6826.0,4845.0,1981.0,1
113388,1,5278.0,5594.0,-316.0,0
113393,0,5594.0,5278.0,316.0,1
113400,1,5130.0,4562.0,568.0,1
113405,0,4562.0,5130.0,-568.0,0
113436,1,5424.0,4841.0,583.0,1
113441,0,4841.0,5424.0,-583.0,0
113448,0,5187.0,4950.0,237.0,1
113453,1,4950.0,5187.0,-237.0,0
113460,1,5397.0,4799.0,598.0,1
113465,0,4799.0,5397.0,-598.0,0
113472,0,5223.0,4850.0,373.0,1
113477,1,4850.0,5223.0,-373.0,0
113508,1,4965.0,5924.0,-959.0,0
113513,0,5924.0,4965.0,959.0,1
113520,1,4992.0,5559.0,-567.0,0
113525,0,5559.0,4992.0,567.0,1
113532,0,4679.0,5224.0,-545.0,0
113537,1,5224.0,4679.0,545.0,1
113568,0,4603.0,6249.0,-1646.0,0
113573,1,6249.0,4603.0,1646.0,1
113592,1,6497.0,4907.0,1590.0,1
113597,0,4907.0,6497.0,-1590.0,0
113604,1,5284.0,5075.0,209.0,1
113609,0,5075.0,5284.0,-209.0,0
113616,1,5575.0,5479.0,96.0,1
113621,0,5479.0,5575.0,-96.0,0
113628,0,4627.0,6452.0,-1825.0,0
113633,1,6452.0,4627.0,1825.0,1
113640,1,5235.0,5193.0,42.0,1
113645,0,5193.0,5235.0,-42.0,0
113652,0,5010.0,4673.0,337.0,1
113657,1,4673.0,5010.0,-337.0,0
113664,1,6482.0,4673.0,1809.0,1
113669,0,4673.0,6482.0,-1809.0,0
113676,0,4501.0,5299.0,-798.0,0
113681,1,5299.0,4501.0,798.0,1
113688,0,4784.0,5186.0,-402.0,0
113693,1,5186.0,4784.0,402.0,1
113700,1,5252.0,4684.0,568.0,1
113705,0,4684.0,5252.0,-568.0,0
113712,1,6861.0,4333.0,2528.0,1
113717,0,4333.0,6861.0,-2528.0,0
113724,1,4837.0,5173.0,-336.0,0
113729,0,5173.0,4837.0,336.0,1
113736,0,4745.0,6641.0,-1896.0,0
113741,1,6641.0,4745.0,1896.0,1
113748,1,4813.0,5344.0,-531.0,0
113753,0,5344.0,4813.0,531.0,1
113760,1,5606.0,4191.0,1415.0,1
113765,0,4191.0,5606.0,-1415.0,0
113772,0,4613.0,7768.0,-3155.0,0
113777,1,7768.0,4613.0,3155.0,1
113784,0,4695.0,6134.0,-1439.0,0
113789,1,6134.0,4695.0,1439.0,1
113796,1,5970.0,6329.0,-359.0,0
113801,0,6329.0,5970.0,359.0,1
113808,0,5000.0,5214.0,-214.0,0
113813,1,5214.0,5000.0,214.0,1
113820,1,4325.0,5288.0,-963.0,0
113825,0,5288.0,4325.0,963.0,1
113832,0,6186.0,6007.0,179.0,1
113837,1,6007.0,6186.0,-179.0,0
113844,0,4099.0,5648.0,-1549.0,0
113849,1,5648.0,4099.0,1549.0,1
113856,1,7453.0,3728.0,3725.0,1
113861,0,3728.0,7453.0,-3725.0,0
113868,1,5125.0,5279.0,-154.0,0
113873,0,5279.0,5125.0,154.0,1
113880,0,4751.0,5043.0,-292.0,0
113885,1,5043.0,4751.0,292.0,1
113892,0,4371.0,7603.0,-3232.0,0
113897,1,7603.0,4371.0,3232.0,1
113904,0,5216.0,5643.0,-427.0,0
113909,1,5643.0,5216.0,427.0,1
113916,1,5475.0,5131.0,344.0,1
113921,0,5131.0,5475.0,-344.0,0
113928,0,5446.0,4858.0,588.0,1
113933,1,4858.0,5446.0,-588.0,0
113940,0,6421.0,5070.0,1351.0,1
113945,1,5070.0,6421.0,-1351.0,0
113952,0,5447.0,4915.0,532.0,1
113957,1,4915.0,5447.0,-532.0,0
113964,1,5114.0,5178.0,-64.0,0
113969,0,5178.0,5114.0,64.0,1
113976,0,5531.0,5241.0,290.0,1
113981,1,5241.0,5531.0,-290.0,0
113988,1,5612.0,5205.0,407.0,1
113993,0,5205.0,5612.0,-407.0,0
114000,1,5961.0,4370.0,1591.0,1
114005,0,4370.0,5961.0,-1591.0,0
114012,0,4337.0,6551.0,-2214.0,0
114017,1,6551.0,4337.0,2214.0,1
114024,0,5818.0,4318.0,1500.0,1
114029,1,4318.0,5818.0,-1500.0,0
114036,1,5486.0,4954.0,532.0,1
114041,0,4954.0,5486.0,-532.0,0
114120,1,6161.0,4750.0,1411.0,1
114125,0,4750.0,6161.0,-1411.0,0
114132,1,6161.0,4883.0,1278.0,1
114137,0,4883.0,6161.0,-1278.0,0
114144,1,5498.0,5447.0,51.0,1
114149,0,5447.0,5498.0,-51.0,0
114192,0,5099.0,5579.0,-480.0,0
114197,1,5579.0,5099.0,480.0,1
114204,0,5830.0,6833.0,-1003.0,0
114209,1,6833.0,5830.0,1003.0,1
114216,0,4835.0,5188.0,-353.0,0
114221,1,5188.0,4835.0,353.0,1
114228,0,4473.0,5309.0,-836.0,0
114233,1,5309.0,4473.0,836.0,1
114276,0,5576.0,5062.0,514.0,1
114281,1,5062.0,5576.0,-514.0,0
114300,1,5569.0,5570.0,-1.0,0
114305,0,5570.0,5569.0,1.0,1
114312,1,5157.0,4957.0,200.0,1
114317,0,4957.0,5157.0,-200.0,0
114336,1,6864.0,5081.0,1783.0,1
114341,0,5081.0,6864.0,-1783.0,0
114348,0,5107.0,4881.0,226.0,1
114353,1,4881.0,5107.0,-226.0,0
114384,0,4948.0,4883.0,65.0,1
114389,1,4883.0,4948.0,-65.0,0
114396,0,5077.0,6258.0,-1181.0,0
114401,1,6258.0,5077.0,1181.0,1
114408,1,5237.0,4632.0,605.0,1
114413,0,4632.0,5237.0,-605.0,0
114432,0,5863.0,4617.0,1246.0,1
114437,1,4617.0,5863.0,-1246.0,0
114456,0,4752.0,6313.0,-1561.0,0
114461,1,6313.0,4752.0,1561.0,1
114468,1,4777.0,5202.0,-425.0,0
114473,0,5202.0,4777.0,425.0,1
114480,1,6047.0,4810.0,1237.0,1
114485,0,4810.0,6047.0,-1237.0,0
114492,1,4876.0,5356.0,-480.0,0
114497,0,5356.0,4876.0,480.0,1
114504,1,6254.0,5000.0,1254.0,1
114509,0,5000.0,6254.0,-1254.0,0
114516,1,5379.0,4736.0,643.0,1
114521,0,4736.0,5379.0,-643.0,0
114528,1,5507.0,5386.0,121.0,1
114533,0,5386.0,5507.0,-121.0,0
114540,0,4268.0,7501.0,-3233.0,0
114545,1,7501.0,4268.0,3233.0,1
114552,1,5556.0,5052.0,504.0,1
114557,0,5052.0,5556.0,-504.0,0
114564,1,5551.0,4367.0,1184.0,1
114569,0,4367.0,5551.0,-1184.0,0
114576,0,5406.0,5366.0,40.0,1
114581,1,5366.0,5406.0,-40.0,0
114588,0,5204.0,4753.0,451.0,1
114593,1,4753.0,5204.0,-451.0,0
114600,1,5311.0,4946.0,365.0,1
114605,0,4946.0,5311.0,-365.0,0
114612,1,5324.0,5261.0,63.0,1
114617,0,5261.0,5324.0,-63.0,0
114624,0,5868.0,5014.0,854.0,1
114629,1,5014.0,5868.0,-854.0,0
114636,1,5097.0,4614.0,483.0,1
114641,0,4614.0,5097.0,-483.0,0
114648,1,5943.0,4047.0,1896.0,1
114653,0,4047.0,5943.0,-1896.0,0
114660,0,4451.0,5458.0,-1007.0,0
114665,1,5458.0,4451.0,1007.0,1
114672,1,4754.0,4984.0,-230.0,0
114677,0,4984.0,4754.0,230.0,1
114684,1,5451.0,5209.0,242.0,1
114689,0,5209.0,5451.0,-242.0,0
114696,1,4973.0,4844.0,129.0,1
114701,0,4844.0,4973.0,-129.0,0
114708,0,5303.0,4819.0,484.0,1
114713,1,4819.0,5303.0,-484.0,0
114720,1,4694.0,4912.0,-218.0,0
114725,0,4912.0,4694.0,218.0,1
114732,0,4948.0,5336.0,-388.0,0
114737,1,5336.0,4948.0,388.0,1
114744,1,5621.0,5099.0,522.0,1
114749,0,5099.0,5621.0,-522.0,0
114756,1,4026.0,5207.0,-1181.0,0
114761,0,5207.0,4026.0,1181.0,1
114768,1,4815.0,5133.0,-318.0,0
114773,0,5133.0,4815.0,318.0,1
114780,0,5741.0,4761.0,980.0,1
114785,1,4761.0,5741.0,-980.0,0
114792,0,6458.0,4347.0,2111.0,1
114797,1,4347.0,6458.0,-2111.0,0
114804,1,5886.0,4695.0,1191.0,1
114809,0,4695.0,5886.0,-1191.0,0
114816,1,4949.0,5609.0,-660.0,0
114821,0,5609.0,4949.0,660.0,1
114828,1,5487.0,4362.0,1125.0,1
114833,0,4362.0,5487.0,-1125.0,0
114840,1,5074.0,6019.0,-945.0,0
114845,0,6019.0,5074.0,945.0,1
114852,0,5661.0,4556.0,1105.0,1
114857,1,4556.0,5661.0,-1105.0,0
114864,1,5010.0,5307.0,-297.0,0
114869,0,5307.0,5010.0,297.0,1
114876,0,5638.0,4763.0,875.0,1
114881,1,4763.0,5638.0,-875.0,0
114888,1,5332.0,4341.0,991.0,1
114893,0,4341.0,5332.0,-991.0,0
114900,1,4986.0,6277.0,-1291.0,0
114905,0,6277.0,4986.0,1291.0,1
114912,1,5138.0,4596.0,542.0,1
114917,0,4596.0,5138.0,-542.0,0
114924,0,5432.0,5326.0,106.0,1
114929,1,5326.0,5432.0,-106.0,0
114936,1,5002.0,4901.0,101.0,1
114941,0,4901.0,5002.0,-101.0,0
114948,1,4540.0,5470.0,-930.0,0
114953,0,5470.0,4540.0,930.0,1
114960,0,5717.0,4685.0,1032.0,1
114965,1,4685.0,5717.0,-1032.0,0
114972,1,4576.0,5972.0,-1396.0,0
114977,0,5972.0,4576.0,1396.0,1
114984,1,4789.0,4770.0,19.0,1
114989,0,4770.0,4789.0,-19.0,0
114996,1,5219.0,5029.0,190.0,1
115001,0,5029.0,5219.0,-190.0,0
115008,0,5476.0,5435.0,41.0,1
115013,1,5435.0,5476.0,-41.0,0
115020,1,5651.0,5315.0,336.0,1
115025,0,5315.0,5651.0,-336.0,0
115032,1,5221.0,5689.0,-468.0,0
115037,0,5689.0,5221.0,468.0,1
115092,0,5035.0,5910.0,-875.0,0
115097,1,5910.0,5035.0,875.0,1
115104,1,5721.0,4764.0,957.0,1
115109,0,4764.0,5721.0,-957.0,0
115140,0,5617.0,4594.0,1023.0,1
115145,1,4594.0,5617.0,-1023.0,0
115152,1,4669.0,5507.0,-838.0,0
115157,0,5507.0,4669.0,838.0,1
115200,1,5706.0,4892.0,814.0,1
115205,0,4892.0,5706.0,-814.0,0
115224,0,4873.0,5818.0,-945.0,0
115229,1,5818.0,4873.0,945.0,1
115260,1,5271.0,5467.0,-196.0,0
115265,0,5467.0,5271.0,196.0,1
115272,1,5246.0,5054.0,192.0,1
115277,0,5054.0,5246.0,-192.0,0
115308,1,5123.0,5247.0,-124.0,0
115313,0,5247.0,5123.0,124.0,1
115356,1,5048.0,6150.0,-1102.0,0
115361,0,6150.0,5048.0,1102.0,1
115368,1,6218.0,4629.0,1589.0,1
115373,0,4629.0,6218.0,-1589.0,0
115380,0,4326.0,5453.0,-1127.0,0
115385,1,5453.0,4326.0,1127.0,1
115392,1,5069.0,5468.0,-399.0,0
115397,0,5468.0,5069.0,399.0,1
115404,0,4964.0,4484.0,480.0,1
115409,1,4484.0,4964.0,-480.0,0
115416,0,4910.0,5420.0,-510.0,0
115421,1,5420.0,4910.0,510.0,1
115428,0,5024.0,4983.0,41.0,1
115433,1,4983.0,5024.0,-41.0,0
115440,0,4711.0,5136.0,-425.0,0
115445,1,5136.0,4711.0,425.0,1
115452,1,5253.0,5749.0,-496.0,0
115457,0,5749.0,5253.0,496.0,1
115464,0,4997.0,4580.0,417.0,1
115469,1,4580.0,4997.0,-417.0,0
115476,1,5937.0,5463.0,474.0,1
115481,0,5463.0,5937.0,-474.0,0
115488,1,5005.0,4585.0,420.0,1
115493,0,4585.0,5005.0,-420.0,0
